"Full Stack Software Developer","Hotspex Media","Vancouver, BC","https://ca.indeed.com/company/Hotspex-Media/jobs/Full-Stack-Software-Developer-2813a47245a2bc98?fccid=307b992036de33b6&vjs=3","71bd87d5de81c69484290309fb17f3917cca9c31d0df5524843b6e4a734c4ca9"
"Staff Mobile Developer (Android)","Flashfood","Toronto, ON","https://ca.indeed.com/rc/clk?jk=52c8c737bfdc6dae&fccid=87b5e795fed0c32d&vjs=3","901e63470ce3bc55959dd53b6f4416ed8e6acb5208cd9d555642bfb802e2bb54"
"Front-end developer","U92","Montréal, QC","https://ca.indeed.com/rc/clk?jk=8b379c8814ca6e97&fccid=e787ec596a7d881c&vjs=3","1426a85a94a7697a0dd154d95f2c6b4c0c389f37f21eee68f652a7919245ce8e"
"Job Developer","ILAC","Toronto, ON","https://ca.indeed.com/rc/clk?jk=5c2a78d80a38b6ae&fccid=f867b23e24011bbc&vjs=3","8f9d09c414b265b898934a2c82cb40e8970ee19648b6834dfb1da4db99deb3ca"
"Sr. Software Engineer (Java)","S&P Global","London, ON","https://ca.indeed.com/rc/clk?jk=84815100d2bccfdb&fccid=b716e44d2c6283e7&vjs=3","4d70d2d11cdde34d49593c1672dd2a8dacdbe21e2a08203b4f27be8b6d19fea6"
"DevOps Engineer","Starburst","Canada","https://ca.indeed.com/rc/clk?jk=bfc879dede732ad6&fccid=a9d996618cefa669&vjs=3","6ee9d68dd97abe74b1fadedb4fb04f7676b0dde80d51351c38e57f8dbf760f08"
"Full Stack Developer","Solink","Ottawa, ON","https://ca.indeed.com/rc/clk?jk=8f8ffe5bd103f8f4&fccid=f040d89f5311dfe7&vjs=3","a1daec0666053338f9322b5b44b99a0091c49b994036f984b2ea97dafee2ff31"
"Senior Full Stack Java Developer","Prodigy Labs","Hybrid remote in Toronto, ON","https://ca.indeed.com/company/Prodigy-Labs/jobs/Senior-Full-Stack-Java-Developer-53e5c1ae44a733d3?fccid=39a31a33a14a3c3f&vjs=3","1358399538f8363ae2053a78ea4ec6c88d18d510bb419f7b5c3c4788998c37ee"
"Senior Python Developer","AstraNorth","Toronto, ON","https://ca.indeed.com/company/AstraNorth/jobs/Senior-Python-Developer-80c56fb8a40d80df?fccid=8116154355837827&vjs=3","6b83132ab67711f1ccc3fe75fda719a6a418549c8ecaf426436f5fa794d6ab26"
"Full-stack developer","U92","Montréal, QC","https://ca.indeed.com/rc/clk?jk=79df5b5649fc53ce&fccid=e787ec596a7d881c&vjs=3","8bc1e22371793057e7c6531254244a912f28dbbafb28a8ef783d31a28c38772d"
"Java Software Engineer","Remote - Ottawa","Remote in Ottawa, ON","https://ca.indeed.com/rc/clk?jk=8d4726355c0cc5de&fccid=dd616958bd9ddc12&vjs=3","134dfcae8dc7b30eb57c6ce6f9a77cb2c9ae30008a5fd39985614def7d2fafca"
"Web Developer","EATON","Remote in Saint-Bruno-de-Montarville, QC","https://ca.indeed.com/rc/clk?jk=c6ebe6a2ad6924cd&fccid=87f38351bd29de24&vjs=3","d514ffd870bfa80d53995d20a40859f4bae6a43bab2f101e026f3c4074464356"
"Game Tools Developer BHJOB13022_12178","Ignite Technical Resources.","Remote","https://ca.indeed.com/rc/clk?jk=4ace5d4f78c0ef76&fccid=e671f6b2e57dc9e3&vjs=3","d18b501ada00809d23b7a3f7e44269489af9392556a97e0f75b3835c337a6a64"
"Coordinator, Industry Programming","TORONTO INTERNATIONAL FILM FESTIVAL","Toronto, ON","https://ca.indeed.com/rc/clk?jk=7b859e2c33298609&fccid=fc3fc5715a21033d&vjs=3","a209911bb38ad37d2197fb774d0b08270922582dcb2ece955addaec4c2684b80"
"SMTS Software Development Eng. - 164241","Advanced Micro Devices, Inc.","Markham, ON","https://ca.indeed.com/rc/clk?jk=7cff8c5ab697a457&fccid=b45c4b5a9c9a7448&vjs=3","5e62474b6f447b944cf01419ceae3b1a53036373eff597fd692413db359e1df2"
