"Sr Cloud Security Architect","Thomson Reuters","Toronto, ON","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CjNG0qDFC9vBxfUJnRpXh8fasJ_-3AjV6caG0C4DoAxCrhJBfwLO81It8HJc3gDHKfZ6fcZ3Px_foqT5JOpeHgAmlUU4Wsh3vj1VKCdBXCBOvpq0QdEQtDxRXt7gDp91lP3TB9BIexEu5Y97g8YTYir0FAuXv_KZye1t2YNacYLfd-RtNs2ZG7vxdLe-biR1NH-y-H5sTvqkUyAT088A_JFRZtNfkeBoGAanzE1-qHoDH7pCZvfDaqm8NRGTLVkSckArWx4Vrz2e_xl1FvTP3MaQCxhT-E4-biBeZw2YALYX_joz8lmp6isvdSBooi-SdeO6w08TrKu62bX8ZFZYB8nZY0j03-N-e2cJoIIYgYU6CvO-rPLWSCMT0724kt8_iht1bOLCk1aLnp5n9is8HaJnGrPFCdVuzQZlwwJvIQBpP2SgTKeONRnIK1AFPwv9B_cOWsW_6rimQWT8qMD0cscDnfzoA8HV0_0qoGMwhM1nFPb9C3g7DO6TteobjxUChYc_AoPfXvvbuuziCNsHE9Aes_WIEqoXVqDgS9onQLqdNcaqGYV2SKNATRus2wVF8VHQv2Xgs5pM6kCqyXftdOu4RRT7H1OxnpTLLg0dk7HAe9j_gU3xRYPWAlC3BOOmTaS8G3eLUMEDA_v6tfRIKCH1wLFWN7V3EBim1nblAgFhGJcG5VlsWa8k5NEC3okjlGDZvGgOoXpIhU5iGwgPiTmg_nudrqdniKNdVi1v1C7upvpOYTuooU8Ud6xCIaXqYGaBPP55bQbUaLVm1e2WMk3vlxDj1ZzT_Y4P4fZrBnidWRbF0IFI41A7--oIxbSLQ-GbZDupGbAZmFff2nqBR7GrpoASERarPlcQlfGZ8mvisypZv2_RCMI7nYx43PNell72vccC7kwVn6BSIjitpVpkcLkYIpfAONHKasKhGkuSwelspV4rrcDlY2GQNWLA7S2fYEOm5kpI1pI5P8FZNAe9G0NEjr44iy2xUMu4l_vZEUJKjrpUzs7M9QGWGU5N5MhNEJMBl2oghTuTS7QMqKCdDa9FYmgv31b9vB8WTaiXtYejyWlyLWEn537mTwYuM=&p=0&fvj=0&vjs=3","33c47ef9fed5bca7c93f0cd358cc96fea86f7f4c97021ead7807c44eaf69ba9e"
"Software Developer","FDM Group","Toronto, ON","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BuriUixH4EZBWxE6Vwx-5_T9tgAXCTLO39_fMdPUgQ7JJm_XrzXNdPvc6zdpkGo4ryxMDebeYUrmaiNWB6kI00we0JkqljVIYS2qHXDyQpN5a26fDXYCTXQvs6cxVn8NYG0hX0XGeZt4tXSVex6Q6idrZlxUTYTMt_ySSBVSKdMdsY2N0vyh_lLwtVE--PMrTPtdxLy-bx_whuwrsKBO1s1iAHefrInUT4-tzFRVv1Vip5pHbDA--B4wKDA6-nbGAs5R3W7W9Fhc0qdCmrh50pjdT-i2ex35d3GfEIEu_MiybSlvZOoNhK5pvCX9lBtS2w6aw2kHoMtAmxeRuWsdHsdeo7I2ry6D7u6MKKYP6PZBaLfRXcbWWillfAWk8OyijUg0_47NKBVUm_i0oMhaaGIHdWFc8J3UoEw9iOeCxVtGGB2FtfjZoqTGvRIKAs0-Ca7GOvzYwPK4Z5UWvSMRShEAQgT0oQYxy6J1P422ZXXBhNOjIooWAs&p=1&fvj=1&vjs=3","713824da5f9e7b406bcaf0f58a298fa3a1a390125e57947436cc7597a45fa19c"
"Events Mobility - Software Engineer II - Android","Uber","Toronto, ON","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AVIi8UxprrPGU7QPohOxOOpynq0pcPnEidcD-eE3H2Sjj4_Pku15tMmP7NP-uADjrRzuJFl60yKSu2Yd2-meZ3n4XIGmEM3aojUByJUA3QulLcE0uPd7Ho0nWvAyN-uZJe5bZ2eg2heqbx4sQnx4rjniKhRnsIb0iK2rPLdKLimAWUO-xfBQkn2L9K3WIagQFhjhS0vUSKYyNPiUjGu4whb-zxs6kTdf_npPwkxJT-CM6HRth5pW_hM_OYTwAciX_E5wLqLJc7CytZGw_PVGkU3yIicy1wMDD-GZBYX4EBaDxqxVeT8ShtQX94m12_7OBgt_0ejEyrEHFV1cbvyUA59Fvk_BpxjoMBpG1sCIVRw7p8MLao-nVrbyLoFB5BvsIGzqWO7j_bquaqOda-5WvHEECBpsSMxZKAgwWLay9cJzhgXljZUHwgDWb7Ncbl1wrlb7yDlOA6wydMoBLoohihI4DgEaEX8nqUa8EYTzUXFQzIwobuMjSBnx0SIRCLaA-DV_tHSTKOTqs9s-0txyDwC2O8Gk43eKevnSV95qQv9Ka3_WwvqoIUK56O_D8MeAyI3LGLG2lstLx-3jhVzruiCzXO8qvZzHaWQvnvBtDxtRNU5nBJ-zpEEW1_9hA4UTfhQJRI1qvtaD8dHyBAyKg7W9IAZBI6Bg2vju3RC3SBihPs4hkBWUH-Huv8Qz1E0I3hKtHA0qRDjUahk7uGXIZXR1LiWS60_fubFSoLgFEqR9kl1mi8XML8skB5d1q6UiwY29GWM3tAHb2cQcuj2dKvNPAYdiudFY1mtoLpwI-I2FFnxodabuL7lwiB05NP2ua3T3ZGqdNL05SIIo3pnDxcoGP6XMHZdHRZCrSd28t5Y-VeA_CFmVJVEGDq8iRWRroO1BTh7NeRrBV6ZZkLLmMmaaJbBkhFnl9vqaJHMUFQqbdolsiJUEKloHBW0gFRDBIv8KsoXRfst5XtJJJw1i3ePZcVpkjTfucdahu8LsUeFrZJ0434G17xYksA5s6BcDOX03kgZIN90_UGSHvvvAW3HLwg38GPz9PGDyZ4UDp5XDXD5MW5bXau&p=2&fvj=0&vjs=3","2f77ad2a9c7b584a70e94175382876e809d7f19979039f7feb0fc97639b3e0f3"
"Android Developer","FORM","Vancouver, BC","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BFra9SaKlkDuvQKsyprre9PAZffN_jrc31lsXXcWnPpcSuDlwABIZtQM778_ABA8K1bncr8o1gENC6QZe3vx0Z4Xu4pj_xKcK-LR6-beMHM3rACEz5BRSv46nAX8Atd1kxDp_P6xbmnvInFkTkuIf8KAGjWqRH2IN9BmTRmqkJ3d_qvFNZsIpELC7g_qO87oz9I75rmLSTfGRvsn2VoNGjoCYwP5fIGjyE5Z0sVDCYdSQeXcimjz7Kbb1rJMSd2AuOdoDNkF3_Jy5cho17hi2-eJwLdzWPeqyJtZHJ5glhuk9IkXBgz5JwdbhkgMRsmB-sgrLlPdDxJgaPqqqNUyeOUhILK8V6b2s8zZcGN_HHdYpCNGJU-JaRV-VyTsQdeXUSrEWeQKes7RmxsQkpIPxfLa1E_ELcr0kcnmSU031Ma-JgN3IWpHMaIQrb477ZzjA2r9q1rkatWvQJtK7JLBOvlaeD2fjmTpw=&p=3&fvj=1&vjs=3","7f118160edbd4cc31130b4dc07cb9fa934623b11a0cfe3ccbb8e73df68783ec6"
"ETL Developer (.Net/C#)","Emergitel","Remote in Montréal, QC","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CQSHc5J7VUUA_yokepCrTYZsC9XZpU_l8QgBXAfn4iq2vauvTgMaQ-Ap-omMkO95NlHfWJVzPfQkne_dw4htzMBd1nbAJeaj6LN69mCTKUz7twdTDXd8FdAxwzV_-fr4SihXi2jNNXhHgFoWScPypWC91GJVqU-aNBsqB2jQzqem04uS_zadwBkZYzw_EetUvJF1MtIhG5NGs9v4-0_3P6OTeN_mLyIz-4ofcg_z03t9FnWGhLtAuDfqv4TtCpv7UudNjFIJ0nE466kfEm7licvLcmLtuoP8_OsCOaxBb8U_ZKEWzREVt6_7Kotvmk6rp4McM9MmIiyV1XtnnfOKmMIcrO-Iwh9cgZ9zvO0tcLbB88wvr0pF8oiDa-EW2jkRN62dOqrzunu4vZjTHHeWSwmm2CaZtCvh_behZ8BeeJc4Q7JqlOhe_uHgMMkxBqXTXDOlBN6z2-PjT6rXWadNvXwqfvrYgqoFc=&p=4&fvj=1&vjs=3","29f682f4b621024828af1c1eb6cfb3e3661d4e1a6bb27a9c1c36b71a0ac8ddb0"
"PLC Programmer","CHAPMAN'S ICE CREAM","Markdale, ON","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AdQDF22DudgEAbKMSh3PK3m867ta-EVj_4zO5mTjPiK4TlYMydOOoyu5XU9hnt907TJgNmkJvr79-e7FxwGuW_m1oUfvhlS38L1PT7ivfoV6n3gEgOmV_zkgt_Qg7X56JUyno24i82h6IJPNbt988m2Tv9OohXCDdxyoLvpFTXkN31e351W15Go3kFCt7nq3cVvOtG1Y2oFuMfuk-cf92F8Q8M2RTuaeqagbenR_jWPGs1Tf2dRazMU3JGeEnYeQkFJg-n36tfQWKOpsMKyWwbg8XLt8nz4A3UUNQccBk2Cx7OxjE7NOXo_wGlSgbnbu4Fj9Fxwmm__OQA1u19y_lDt6DC_O3gMBlODqrbiKOqysA8JVjw0Fng8QPB8cmZd1l7kOExiRNl87Y1Pd_SCwsVwfe7Cetitqe5evcwJ4CTEglj1BYwivknrmuUqh39HBjTNZ67vURtPJA4mjC9ms2sanJc6rAkFms=&p=5&fvj=1&vjs=3","572ee93ddb7b5f1b614acde7fce052433de30b7f026263a81f0782cac2f61072"
"Full Stack Developer","Kira Talent","Remote in Greater Toronto Area, ON","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C6x2yrkQPqy40o2dVUSkKlr6atnDZdNSamxfV_-6EyZrfeJbZWEco_w45SNB-F3fTSeSg_4AOcYXzw8yHm570EaDGChRHbjdce0QAnqtv9Jt4eAWTMOkUJEK6z0dr_vcUDOLGBJU2svipiGGi7Oks-JNjGXEw6mcsLbMbAmzO4WGYjEvSayOiO81x6cdDjVufF-V_BChXIvu2txDRzaAXgCNsrt1YtowRfOH-fCqoEHaFfQTwPvRFwivOOE8aCxzIFcJytvEI9ahPqp9iED-UTdo2EhugzQxud0eyiYUp3_eMZvvWod8Q75QkU8TtiEt4REtKanVJEjWi7rfcHlNFvOuf3mAmd-A6-0ufazbc1m5XWqaULjB-B9obguw3YA04eE1-s3x4kEF-ywZg5CUOQbffo9FOZzhfdipqHSWSAUiIjYGCDUOvbIM9ddwpfOoLs0qA7ft-Z1g==&p=6&fvj=1&vjs=3","3bff6452ca0d60d678d462a97087c2116b2e156be3270752a0bd9fc8ffe51cd6"
"Senior Full Stack Developer","Carl Data Solutions","Remote in Vancouver, BC","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DVx2Z5rp5lBPOjElLrFW7C5HKhSa78DvgpQw2npmiOZKYBUc3d3ZpvfmPo1VS_ll-HxA-LctoUofnkx3RJ2oUUd2A7lgwVtg1r10YrKHj8NCVkLORhx4xgkZNDVSyEwfxQh0YgDWWtC6UJCneCqg_zQSUN48ZZ5jB3zt2RzOUC1fghbXa2qTyJpuqxv-uqWY8neBECwtxnYPY07xm5HfKoEyUEYOq_Ep5MuD7tE53lAHtc7WkUjhftvQ_6hPsTs8nksnp8w0-7sPwjvWFxoM2nJi0WdckaA6OKZKR4NDhHBG3Z2VKLfo9Jq3lM9lDJcbJRXo2CtbdN6cUgEkJsSB4ROP__E0f8tuZb_Wgh99RMYVxBNjIIltxSlNo1nxcxZgjbsv6Xkhh__hfWACVC4FlCFKFl6nuCU4DbnCpp4LvsTgRBwC69Vml9NXwTkx8Wt34cnyIHhB-n4Uwv8KqZf5WdS14my0IGx7uXUzIlRk7XZQ==&p=7&fvj=1&vjs=3","10cd289accfa454b71af15970240b695be674684ad87c51f2ea12fa3a8bd2c9f"
"ASP.Net Developer","Vancouver Career College","New Westminster, BC","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CPilviIWlaSONvcWjLr1Efm0qT_E9y2wM_hKcWLlUVbKi6M68o7TRM7fUG3uU8o1ZqTpzlTMuHOTKtD-4HncI1PE4gjHB8FxKvDnzpK9UJziWolQBal9-GLUwm9iMIDBlrFEgdC7mHQhzugpx92KvJ0GW9llzX7ZvcRivJX9b0QxrYu7lILSqu4paahn1Kmno7UEg43Kunkv4vHVcAJEw_QyYM_VmDgPugLNxJnxePmZ__QpWOCZiQRG02mdFwc4sRI8c1xRZ5CR99IjjOCyvSWdCzy_fXoGB3q9zjgyYAT9h0ZBZj5XE_ZBkB72Y8k-oO6t7bqA7lma9Ljz5_e7Uky-joUKX5U14UUia8w2Ii7oAa2tM62cURJqeo1IeZiMKSmK1Zb8gZHD0SH3dWUNToIJEBCl0uKmFvkoFb09zyfiMcX8ecI8XzfdwNj8ao3MzWXsJ7E7uBBtahb9wXxZF7&p=8&fvj=1&vjs=3","1495af19c8bf7a17be77a7f657fd445dc3570f0a16d5954b67acdc03ffafb7a6"
"CNC Machinist/Programmer","Anglo Precision Machining Ltd.","Calgary, AB","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CTZsh0wnBfzF-UOM6sVu4z3k4zxUOmcQa01op1iK_x2T9GSy8fSQYYPnF_6jA6GW1ccbUuwHScKGGE_ND8Op4Nd54Pfb4sMiVjCIP1PfAGgKfxjB787zJ15DoHdfGhvCCkE3LtjEb31hp2_y-PbTec_c0xMi54cj8XoVRJ-vm-e9jFWvwwwvf1Kqau0_8hZWwRXBBhjjeRFKjrm9t7vTqmFqNXBWDlNPz8Kluephq6dp2xyIveKzLejeQxXw5P_VbcOSP0H4jdP6fvJ46d_0ynACDvbtJuDaHKs-fzb-kcpZ3442mCOWnYhNWwddqTjEySN65b3bG-X_elKwD559ZGVGLQ1idWeFs5iz2rSBAxePSeEm8pbb8XK6HdFSYcU1fJcnIjc9jBs-976JjJzkv0q--MjA_OFUg6RnzQFPGbBNODP74vxtD7NcjAzYtjqaMduq0qNXTtqapQbu4oEhyUIErhq9c7Mhw=&p=9&fvj=1&vjs=3","938f500e2b6f2be83c07c66815fae3e9531977c2b08538df80753e33d0e2a82f"
