"Senior Infrastructure Software Developer","Scrawlr Development Inc.","Montréal, QC","https://ca.indeed.com/company/Virtus-Services-Groups-Inc/jobs/Senior-Infrastructure-Software-Developer-398663bc0513ac32?fccid=b4a9975517879224&vjs=3","4389cc171e2b38a113c9f1fed1580eef965515f93465852949156eeac624af3a"
"CAP-C: Pitter Patter Program","Purpose Society","New Westminster, BC","https://ca.indeed.com/rc/clk?jk=63be61589dddb527&fccid=8af0d0603766a4a3&vjs=3","330fc228fad0c78462748438bbc9ea928f2ac3f45ae8782f5bb2b714440b1a6b"
"Senior Gameplay Animation Programmer","WarnerMedia","Montréal, QC","https://ca.indeed.com/rc/clk?jk=dfb2da2d96790c7a&fccid=fdb210f6a49b1c13&vjs=3","4afd861fc64e5bc8107993cab93d4f0541087e102feb85aa2636f4f329a147ee"
"Senior Software Developer - Building Manager Job","Acuity Brands","Remote in Brossard, QC","https://ca.indeed.com/company/Acuity-Brands/jobs/Senior-Software-Developer-e9fb5bcadc9904d9?fccid=7fafd2106b16b1de&vjs=3","a71de0a65e729fe480144c2f861eae47224131b366bdf24bafe88db5fb03855b"
"Sr. Backend Software Engineer - Java/Scala, API, AWS/GCP","Lookout","Remote in Calgary, AB","https://ca.indeed.com/rc/clk?jk=df99504d697729d1&fccid=b2dfecf26e2516e5&vjs=3","6256c74144b4383c2d0df8a7fa84d09fea084ff4d5bbe2f715872e453f2ee0e8"
"Intermediate Infrastructure Software Developer","Scrawlr Development Inc.","Toronto, ON","https://ca.indeed.com/company/Virtus-Services-Groups-Inc/jobs/Intermediate-Infrastructure-Software-Developer-4b93454d6c7b2c03?fccid=b4a9975517879224&vjs=3","e292462be459c476220193436107d6d12999556190876eefb0fac70f8fb1e076"
"Cloud Application Architect, AWS Professional Services","Amazon Web Services Canada, In","Ottawa, ON","https://ca.indeed.com/rc/clk?jk=ac3e2b813ea690e1&fccid=5cc0cdc6dbb121cc&vjs=3","aa3ac6f8de672e69639ce30bb1323ed1c8df5a3c1d9b698a6bb52d9e84eeb7b2"
"woodworking cnc programmer","P wood kitchen inc.","Markham, ON","https://ca.indeed.com/company/P-wood-kitchen-inc./jobs/Woodworking-CNC-Programmer-939797dc7cd02f1f?fccid=91be32d2d6481055&vjs=3","4caa19255f22c22d1446ace090b29607a5be4c60db50f8a8e50c221c63bcaa07"
"Cloud Application Architect, AWS Professional Services","Amazon Web Services Canada, In","Vancouver, BC","https://ca.indeed.com/rc/clk?jk=3303c14d62da93d9&fccid=5cc0cdc6dbb121cc&vjs=3","2c86471549a94a75d622cda1dff298e752d9286a0604359c5147ede3e050dd53"
"Sr. Backend Software Engineer - Java/Scala, API, AWS/GCP","Lookout","Remote in Vancouver, BC","https://ca.indeed.com/rc/clk?jk=8db711e6cea7d594&fccid=b2dfecf26e2516e5&vjs=3","2280aef244718af67ab54c0a17d9de965ec84ae2a9fcefe3fc303aca01e90279"
"Sr. Backend Software Engineer - Java/Scala, API, AWS/GCP","Lookout","Remote in Halifax, NS","https://ca.indeed.com/rc/clk?jk=81580da9b5541f0c&fccid=b2dfecf26e2516e5&vjs=3","aa0d2f0829c38f27c6eab3dfb3a1ae9c343140add9e59e42d50d00ff734a99b4"
"Senior Software Engineer","Metergy Solutions Inc.","Carleton Place, ON","https://ca.indeed.com/rc/clk?jk=96fa76707eaa0429&fccid=e5c57b8165965ddc&vjs=3","9b97411fffcfe7227b7ec5add70d349ec2e114264623bc6e8f8646622980d0a4"
"Sr. Backend Software Engineer - Java/Scala, API, AWS/GCP","Lookout","Remote in Montréal, QC","https://ca.indeed.com/rc/clk?jk=6c0cfc3c63928763&fccid=b2dfecf26e2516e5&vjs=3","28c44f61fe6d23d858d6722d7abafbd4b9c431afc1c5ab4e31e0bb24ff0a76a8"
"Sr. Backend Software Engineer - Java/Scala, API, AWS/GCP","Lookout","Remote in Quebec City, QC","https://ca.indeed.com/rc/clk?jk=506cc6375af71224&fccid=b2dfecf26e2516e5&vjs=3","5c5751bcc79125b653b2c162559a938737eb8f8a7c5f24e17f7fec1c3c417f3f"
"Cloud Infrastructure Architect, AWS Professional Services","Amazon Web Services Canada, In","Canada","https://ca.indeed.com/rc/clk?jk=76d91f7bbaf1d014&fccid=5cc0cdc6dbb121cc&vjs=3","8fc05b687e8f01a2a17fce9e07016269ac792fefee4fb1042f6bac267f18fd80"
