"Software Engineer","Venuiti","Greater Toronto Area, ON","https://ca.indeed.com/company/Barg.com/jobs/Software-Engineer-f4784b6eb38eecce?fccid=124014a34d4f4be3&vjs=3","c02c88c2a4377726717f4317cebb25952347eb34f4b3abc21ea6adc15d9b09cd"
"Mobile Application Developer","High Point GPS","Montréal, QC","https://ca.indeed.com/company/Forward-Thinking-Systems/jobs/Mobile-Application-Developer-2e908016d25ec1cd?fccid=81d446b0582c77af&vjs=3","8463174e0b3da276129e9eb1c76c2bf377d5aa75526eb50430a3d3aa26df460b"
"Staff DevOps Engineer Virtual Hiring Event","Canadian Tire Corporation","Canada","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BAVrZQnsHnw0h9yORStHrGwtQvsCk19IRE_jmgs7vQyfWuRojpK516gTyAolIttLY1yB_e58mLOGGWuoUWp8DEpdH-k2zPkqERFhG4sCA4ZUdy8aHjGYve8yT_W5IIOugSQ6LP429QzXDsSB7AuzsJcg4b1xba0FCLVG60JNIl60bWspxBJN7C_BTrMNUZdLk_hflVj6-C1Lqk-GHNmEjOkiS1CfSnUIr4Hqt3Geai4LlvfEq_CvifbpbcbY68uuc3D9hasaqBFAzdajWR_73oDm_cpANrQefUSvCziHctzhNLxZodObmPFAK6jReFDAZzHalo5E41fi5EvZgVlXfjm5OvoGFzUpye59QwerToh1pXSH9pcL4WWdZOj3ygulM6eSUNl1fUaWylNJDiVUQ9AjrmER5wZz7BlkCr2tyWIptbKs9bo3ppDFjdHevBTukuGlekg1DozTru5f5UONIyWbBAx-YgZkyEpmfZPtZv8E33tsNkV9zMqfaPsi0NfaylnCTJccQY2HIqyjz8Z8TM4GwtQP6wlwnydvA2__7N-V4vsUrekT4AaLOesCtnPn-sARJw99WEr9BAv7LjHhqVmhLHSKviBUihFLrNhr5JMoTgiLFY7XLQ4IzUQ3Bo2qj2UOJWH9qA6juO2Y8o9hQd5nCXqqVUrhbfwi-As4mxESOBSoFqGdIwuLlMwYWW0d1-wIRZtETBmicckWiFvFWL&p=2&fvj=0","f617b6314b90144f923f0019033fb2d46760c8813ba2a9069da7744496dfee31"
"Business Intelligence Developer III - MSTR Architect","The Co-operators","Toronto, ON","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AK2ldITalc8IqZQ2k9YMw2P7j9iB-hFx59jGZH1fLVryNyfHvPJgqfHh35lcG0ezItHPgV-p9Ie6rlYPAb1rWJxOTeGUTzTvskZy3n-km-WAQ22HXZ02Rbeafrh7sjWUwSmg7vq4AWl_0S7zLK0lBRXz9h9KZzc5-cRBbdXuiyJRMGxJBX3yn6NVVcfN4keO-fs8PdNekdQXH54Vwq1n7tIeYdod7I9sZI1P4QlwMK05p9L0PA2-_Oh2_Yr-o2QDh6q1tiQ1GUcxr-hTUeT_YXrIAu0n41zKNZpjpULFMqHqMMwaJAFGD8Q3MGQtPABxi0LkfPPYQBKMaayeHvDKjr8_UydMHhfrUjPFgMdYBW3Vrk3YMKngymn8-RYQWlZoberzs5eXFVOUnaYyL4EwVmQaDBu7GULxpS1IDcYn391gpnopqUWhDkdEw8_iDFilAZsta77RFYm1iSVlC9Z-yjd_97ZGl2cI-2R0b4rV7qXkup1X4H5R7cJ6MVtnUYNTCfyWtXhe8cRMJH6yTzdp391zsS1F44lLE=&p=3&fvj=1&vjs=3","577b2a6c97101a380551e2bc708c7d52f35d24a6d1342580fbf9d04353f1a5b3"
"Senior Java Developer","Venuiti","Greater Toronto Area, ON","https://ca.indeed.com/company/Barg.com/jobs/Senior-Java-Developer-a49d6e91924cbc99?fccid=124014a34d4f4be3&vjs=3","f761a1e741529b69dd9dc742dbcabb1a4e3fa754caebb8ebbc3bc0cbd9882551"
"Senior Developer - Vlocity & Salesforce","SilverlineCRM","Remote in Toronto, ON","https://ca.indeed.com/rc/clk?jk=77a52eb276e4b83e&fccid=2a89fee3e73ea278&vjs=3","7560722a1ad51330e521fbc7797f84c3df9296e5d402e61a0fcdabe626242624"
"Lead Software Developer","opentext","Remote","https://ca.indeed.com/rc/clk?jk=926f92380b76ede1&fccid=c908408e676247d6&vjs=3","3005061623a194b38fb38b9a89b150bdaaa84acf7e24f6d67e8e624e0637b19f"
"Senior Software Engineer, Android - Journey (Remote)","League Inc.","Remote in Toronto, ON","https://ca.indeed.com/rc/clk?jk=e8def0255ef80b32&fccid=533b130aca0b9cfa&vjs=3","49d43eae8c656a4b2b8c0ea7f32da34465780262597b47b97544cac8d90450e6"
"Senior Software Engineer - Python","Cowbell Cyber Inc.","Remote in Vancouver, BC","https://ca.indeed.com/rc/clk?jk=c73def42fe49c497&fccid=8d12cac24cae12c1&vjs=3","95971d8cadfcc1b04335984d6bfb71796d9b7fcb006f77be98379a03e5997341"
"Product Development Engineer 1 - 165201","Advanced Micro Devices, Inc.","Markham, ON","https://ca.indeed.com/rc/clk?jk=a1f688f8acc0c8c9&fccid=b45c4b5a9c9a7448&vjs=3","8609355483c96b930e05e5f5edf5a4c3635708bd0c90cb1d8b6114cc75ac7fde"
