".NET Developer","The Ian Martin Group","Hybrid remote in Toronto, ON","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Acnv2mlUAHxqYRpudJ_loJ56rt_99B6IeG0TJxwnmBWPuQukAbjwfZBZP7U7FUfjf71R3vG4Fq3dDGtDDYCYGOFAEda15U3cEs17jJL5hrW-q02qEn5j3XB-Yzw_s9kKGAIKLYoIGERNfyBifL8J22a-uwB003lQDSt4uFe_hMc6Sdq2EHeK0V9kLfGQon2VrghwGzXIg4Ni49WXErpeMXiYMbUvvQ6HGq-YWmivFBpFDk1FPJlNdV_mfi1cGhMBFl7hXlKCygJSaYzUkyUGzmfljKMSPmxOZ7XbakxNrQXKnSFyPTNAvpLAabyQUeG7nE4KUUjNntVa7n5-3-avpbNZ4jmsCIyyEjLmc3h4u3KJ_lju2t8GGQxEkBUVJzvpIcpCflIWDMDfZfaT_JgnRV8de7G4PFTdDkdBrxncxtHjl9rrkLDJ5MAR5O50_JzbWaqS-MAVvSdCvVwkV7eR7XufzLsMH-PNE8d-kzthqnLuqjkeTGext8IAvgvEm8f5E4jYzZ_hp2lQ==&p=0&fvj=0&vjs=3","f31d3e90a8ea95f65a99f668fe28f0d2851d54028f7ff207b7470ad072963bef"
"Programmeur-analyste / Programmer Analsyt","Simard Transport","Lachine, QC","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C6AgbEQdgqrE_h2Gu8MIitMTnpYm7LeDMO8THhbleQnqLgQ2L_aPlhszVGR_QJIKIM2u8XeaaYZmso8pWXrLeWlgrtaWQbuxNrHfzG7dToB4re6zlmtzMZa5fAk9IpLPrGCn5ivIwx-Ev2MqfsV00IZoeGZ1UmrvCX99_PT3SGANGJrU3cDe4UtxZFQS5g3y2NlFJ12mWBsXo1PJR8DSsnFfapGeVyq64BlE0aWeWL15t8VFn8kO-jqohvJwMZRxvfL2dkWn90c0IBDECs4_Hm_SibOzGNKZtBUcvufjmihHIdnDMtS81AQstf78QAgHoptgbgY6vvuA7-PA4fyf9J86DFrM_kwt4l6qB-rkrhB3a5PJfDxMCrZC_8pRX_9PG82Sx7IxC6cXkNeTPFXjSHcrGnC3VUI-VbRU-CdYFdgJkXx7nIdvSqapBwmG-amARvCY07WuRZbjGWsXREJeovxEN4Omd-pN4S68n0GTYN7Ir_sllF5k70&p=1&fvj=1&vjs=3","8d7b20c626451b3f556ac1f0974344eb563577259ebf4c314c02b4f852117b2f"
"Lead QA Engineer - Cloud","Thomson Reuters","Toronto, ON","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CjNG0qDFC9vBxfUJnRpXh8fasJ_-3AjV6caG0C4DoAxCrhJBfwLO81It8HJc3gDHKZg1zhvHyFBbPzZcRz_ivkfDueG2bzuDM5MIufApmyBiBXJQD8_OiCKdfGOBHoG5RZnG2dxwLDTavSA2UbQFZtvYRw6SUMYe_Ygzg-4-mi4oUDvip4JInbwwwHQqIWCe1Q_MSWWtBPJhfSj_0Fbouc31lYx0a-cZhadasZpQYKSNSqgjpLCzrzIpb-fuTki378ynItb65u17m3QWbWrPb6Coyqb4OlBkxpDkUAkb0MvoBA-R4-ii4PMAHvZZmCk9kT2_jNb8hQ1pjezymppNNhi-UGjlw6sFMZOo5ipbDHxZmjRdq3LQ0WNE1dEZu9dEdAlVYwbMtuakH6ELf5PUbD-0pIDfVoJUgONvTLrtOt8Xc-20EU4T86zyQtl_108dZ7PH9X3SbFlxT_VokaODRKsNWL2rjbEjkFkK01aKFblNDFrAuEEyPGXFK9buTkwLd7TIVV2-6rALZLtUAjmNDgrf815rRYaPkk-bYHwcEnes-Hey62GAYuWZfj-p0RwRIts_hEP09kxaQFvYLvV7UCECDGDMoVKxp7KPzLE-wtCY1rdXEbvlVXYxPiGc9N9U9k7Fhm4AOznQq_gAskrqEV688SgN-wDtCOfb-g_IsAOMh6AqR_nQ7gF-fHyuhGwhhLwbQ1KuDNbBaa1gFpqQHsclbv59_YJsDq_fYNimlpqTNyAVSHhaYRTzUz7mSiqvNh1VPhs5BFscJnDuYwk9Ka5PzYxMVO7Pt6RjDUtmRmTA9HVGRrV_1nNJ84nhihld7oVgfjYn7QDjNKBcMIbbHqLyLODJW_aiN_SIWY4FeNYRfz2PpapaNeQhh76SwnUTSPGE3jkBciEqQlNTS7UlHjY7L74PkWrA1WqHOXPTRvZHyP_7SQqt1XGWjriXrsF1jnL24maLnp1ac6ksYj1FXBwTnj90G_SA26sHeiHbfJRw3bsRRcbIQicHFxPVWp-wVPMGx37hdk_3Nzrm-s0lpvogGvHz7KEU06yA5CtVxICg==&p=2&fvj=0&vjs=3","abbd6ffe4ea2b499f99e86591a5385a70e2f3718d08fc42f7a9d18bd8dd78c73"
"Full Stack Web Developer - Toronto","The Royal Conservatory","Hybrid remote in Toronto, ON","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AvDS0qnKC8XdVN3hPYf4Rw8MyZ0AcclMJ513gwYKX_L6dWYXA-lUfPS4BSppQFk3aDw8SR95Gqhek-ESJ_23s-uOmEnYAZSH9kv6HquSfkpiKbCYTjXQd4EsK9AulXLv1N9IKZQOCQ33M9EVpWQVRkeyJuKf7ibSpQ_ALpKC5p4TA4z-sUBMUtZIPn8DFqKHpPga86bPBWrLpjrgUO-qv545OaoJna19RXVY0tumI3RtAV644hBUJM2n9UpS_F4RcdKu0sjS7e9EwQWb1LI9Gvki2ezVb2Xjh5LWO2QCslZDZIJibaYMWIqLpsMb-6RVt8AauaY6T3aQ1CSpjLGBPbz-GICfz4GK8u4eYdfgYRr6E2jcKjoHdrMR1WqVKIB6i7OQddYCEEXU44x6HFcJo3dNPG6ONZ3p8A_0-_YDx7CA8aPOZ3GCzd74Ano166HHyWPeWb2wgeNTH_2tEY9uL74u1r9j1HG7RDwbxwidPmsv3IdDTKLzk7dJPBQX8IY9Tlcb7D0XWuO0WnG0ltYMeiL8ufSpm5ONMaJqaddGbJ5g==&p=3&fvj=0&vjs=3","01bd8a3dabfbbf1c818c5c0a985afee6741d0925a8b9caefa8041bce822f7586"
"Sr. DevOps Engineer - Big Data","ISG Search Inc","Toronto, ON","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CngyYFrWM1hC8NjdejxldHdaRKqwZKfE1iN0ynAC8fxYOq2FCBOwctZyEvhqUJ2OBceibaHX-l-uNUp13_7DbGNLqO0Nnw7R9URdsKS4oR8WZPRgpVLpm2XKLk2n8i9r7Bm251S9XPNjOeMHDDDgQwZtuI1ZsdvzVF7NcCayQ8QZVHgHFI3jnFq7IXyKGMAvaYvjeQ0-e_76K69_X06ZA7atWNDszFw28o9MwaCNUBdXK6EM4JbqF951J9uz7HLVw1YNBPZiKh179TmI5Hh5nzHsBGK7TdQPoBDwn5BSkIQBzvZ0FgA2hhXgIKMASRdXy1FQKprAYYpOZfr9zPcbdfdFe1LfTu36gaBSEv24yZfgP6nl_geLtAgLsELtQTW-LzyE2Y4nld6Xz4PO4Oo4i2D19ToYY9FZ5WqnFCw1iaX7DTJ4q6aBHVtbYG9KK4INlt2pXX0K2gPc3EVC3i5d_FQYuCy09Rre9zEOhIQis054cagOtz7LLjndvC668w3B8=&p=4&fvj=0&vjs=3","6dfd3aab618b752b90d7ca3319d6cdc3fc038b1cbc235a4c2a41021a6913990f"
"Sr. Software Engineer, Python","Bevertec CST Inc","Toronto, ON","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CPgbE13ZCnjFv5OfDRyPpNmHifGjPmwUlElQoksGcP8FE_V5xlXdUmVwwj5z7PczHAIs2CPvQeDnaRuiM5j2q7JjcSAO791E84l48oZ85D4BMZKJmsClpmV7utBQGstZdyX5blCX3nrS3aL1BFyMev6TsNgL4zGozoWN5lLYuu717rSro1xHROnJvDaKV1yYA4sgfsZxrySl5IZgc6EXcBmx61e50WXpcw3WkHEki9UrEwk3QB0Z-AHdF9vcfcEfg3pPN8f_qh94aaOZLrPAQA1LMDZLxzxVAl4-hCQz0CJCoDqH1bVWhHXywHNKiDurbp72Js7Qcm5jmGYuyaoM18_exOAQFt8ytasAHwWGHT-idsYw616Bzhu5te6rP-MB6NyK1sNCpe9wPv0j_pmnA2gu9KideOGZ0cFi4NrT5UPHiVQg38xQVeRRwAuTjaNYiBpzkuceWG7BMvSsWcP4Rwkl1YyFPdttNQmsMSONVq7g==&p=5&fvj=0&vjs=3","e370f9c40172e086094f76acadaffa5be9bd556b47fac50a8bd91ae8f242f7f2"
"Senior Software Engineer","SeamlessMD","Toronto, ON","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BvOUZ2yy9Yb86-ikBCBYVaGnoO9vGW197Gw6_BKtU5S610JYdF5HstibE3k7fTrBLmh1tkh1p0j9zM4LsXxLjtYnl--L5wiYGnq5bdUZp-w-uLc4NiHRU7-piyhmUVcdpr16Jim25b1MWeX1wwZVSLEfZcf4A8PaxXaTP2WIwE8_Enk67f0AP9P6dgv7wwo6jJ2vIX8KC6oX7Tv0vZzB26xFWWfIK0ufOGDEmueQMcvyogL6Kgv5x3OuKfHRGny0ecLPTlmG6VIrq_Yf0sHQG2wRFmFjuh19UPXzpkI1I57B0F1b9qFR2oaceSHWdzxDvSEmd3m5KbfydWDldNUxnUnUztIoa9YV9MW8jmqRRfhJplF7YQ_pM6lTlMQZHl6As0KcFHwGO_UDruyWXfxLbWV3d39fQqRacatWufMXcTVuntRTRLbKjrsdvHHIw1_B_iK3eZAtRsq0wLLrPFYtzyu4wbVA6kjizPTTQ_fyxKkew53VgbaugU&p=6&fvj=1&vjs=3","2afc6e3eb212cbe935021072bcdcaae42cfc826acc83e20391e0f012fcbd5544"
"Senior Software Engineer","RentMoola","Vancouver, BC","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Aj3-oc7r6q8vvRH-7Dyxs_L1svuWATIWdjLAC9k22XNnAuUm4YqpfNY0AhoOJWj0UtcGOvF96EmeMyD7l8Mv2W_f6pTqL8S3nBv6chMmWhPRm8qydcIXSUiJ88aOe2BQ2owRy9L_2PbENGGXQZeVDHF_egVy-lpYM1ote8cLVcsSOu36_jOss0LnNVyRPtOXFYhKDPYzfWx4SxdYpBSzRWjjH7O-gaYKCw3FNW34doLZKUsHsQHBxVgO_hcXGeFObwKeNKlbhrz5_qclzDgsxdzrBor5RvDpXBu6zglrov8fsIgNmN3wR380bI5tDn65RbaG5BbYnTqH2zmI7-xWQN6gMap1xDT9ITZTAAtlVwuSLNNVhkmwJKUiCVQZckHwJFqbZI-nOutnGgLoFbfelDXxgBTJH4VDTNI-V8F9Q3izP55IW0HEs7cZTIRCSKPBZeOaMbEna0MbY7pWQniC6VKxMLBQ_4WhJnSZdg91oriQ==&p=7&fvj=1&vjs=3","bc3511b425ae54f461780b2960d9258396af98362dbc95bfc0da3545af7cab9a"
".NET Software Developer","TownSuite Municipal Software Inc.","Gander, NL","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AmiEcFl6WeoG43nTUmDWPO-DNafEUsQpV-rDUp6wHQn0Stviqb1iS1jfWc4sMaf5NODcgOtUu2n2dKROfVZJFzOgzJrkXBac_BI5Tjvm8ba1xJKbb1BdCX73tg0kO6mmCHCk58MVg116lTZeIWIHYio7IyYOQBjklILaRzpw4TtnF8SD7gZ7ng2tJni9-4rfj88pd05HVNYNI0H1qb-qDAgMexdT4GIVduw9LFk04WvrjK19Ee300yPwjuJdlcGwTv7MEwNJSfWNEaM_OZMwW-1rtXS7hpNMsdbLCveXI9icfFTbdTRy2oSwSSZGMjnrbCNfG55nS0cstSaWagJS82GG6SYPbOTkifKzxf9wBqDSmNd2HEQxKDVgspAmUVZCsIr8tR1fvbYt0kKfajMHfcAjlUjNgn3QDtUPV8t7yT6B-wLrtKVmrotbrq_aAFiTFGj4wcs5HO2fsNJ1j2FCnf5hNepsSiLSS5bRk68FCXCA==&p=8&fvj=1&vjs=3","9a014abcdc2fb28b615078a09d3efa21e616491d834148bc7285a7c7db9e0cc6"
"Senior Android Developer","Konrad","Remote in Toronto, ON","https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dezg1wvOJRYj3K_GqvpmKVrStYO07LDtVieyflS_lxOxrRe7aLsWFQrKtSCNOXDnUiJLKyb45JUG8uVaAemyOQuxuUnKfxzu-B1eXi34gaQnnmvCHkOP5V1qE94nVWERNg4Gqz7ZRtZ4iXnbAh3tmWVTjFyovD5UDKlA-f8YgUjdQSH7oEzmT_B1Grx63P42kWdAADVWp9PfdPgWxi2HM0GBbgzMAeN_j1hnQXzbeHQpqZMvvxowF8qKi550J88r8gYehQever0MZp5C-jtFRJIwVsq5voNn8eb5iwvih9Lpv4elWcHMQvL855UOVRbO84gC6D8p2EnD8cdCl1kYaFZ2ZlsEWBL-K8eDf42vYK4jEiyeKiyxH_PdD3J52oyKBSy7ibkACXTEi0CF34UnF5yyQkfd76riLMB2wBwmm5p8k1hRz93czNKVbI4Dz4rGpoZ6gVEYmGMxXDzWBq24t7q0AtEABbomx3gUIqacP83gXd2daYze0FLmw32ApqVcL-PWxBzKWDIZtvBmYUVTTA&p=9&fvj=0&vjs=3","e46d5ffa1e6e5a9c00a9c2872ad50648ed46b48a21ce4d6f26428e3ade885465"
